Total_Stops,Price,Dep_time,Arrival_time,Duration,Day_of_week,Month_sin,Month_cos,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1,14151,1020,1415,395,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13731,990,280,730,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15400,540,1130,590,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8066,575,655,1520,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14069,665,1365,700,4,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2470,950,1040,90,4,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4804,1220,1375,155,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9029,350,775,425,4,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4804,280,435,155,6,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2754,1145,1230,85,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,13364,1270,495,665,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6933,1055,1335,280,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11200,685,1140,455,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3210,175,260,85,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,8040,620,710,90,1,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,6442,455,970,515,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4729,860,1055,195,0,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6442,715,1340,625,2,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,1340,40,140,2,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,13587,600,1260,660,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11467,1225,865,1080,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7295,800,935,135,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3597,585,720,135,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,7787,400,1155,755,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14871,400,1260,860,2,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3540,940,1105,165,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6442,410,1350,940,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3383,670,835,165,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4409,1370,80,150,3,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3850,475,615,140,3,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,8018,795,1350,555,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11467,1225,905,1120,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4668,690,860,170,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,13922,1055,1140,1525,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3625,380,460,80,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,5989,1195,1345,150,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4423,240,410,170,6,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,9564,590,785,195,1,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8529,990,1095,1545,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4145,1245,1400,155,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4804,1035,1190,155,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6938,860,1350,490,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14815,480,460,1420,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15077,450,1155,705,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,580,1140,560,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11201,350,1225,875,6,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12692,1225,1080,1295,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9646,585,970,385,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16079,1370,265,335,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,6117,550,665,1555,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6795,915,90,615,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3100,1265,1345,80,5,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,15851,135,755,620,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3687,425,560,135,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,4990,1015,1195,180,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,15554,1155,1140,1425,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9526,360,1155,795,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6015,335,530,195,5,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10676,720,1310,590,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12898,1095,755,1100,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,1385,265,1760,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13378,690,1155,465,3,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4174,540,685,145,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,9103,685,1140,455,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3850,475,615,140,6,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,6216,880,1070,190,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,8610,1020,1405,385,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,10539,1020,585,1005,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6674,715,1340,625,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7618,480,1260,780,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,30,205,175,6,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,11913,960,1115,155,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,6860,1135,1305,170,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,13292,330,1140,810,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,17057,135,930,795,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6297,695,840,145,1,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4332,695,840,145,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5674,310,480,170,3,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10711,425,1155,730,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11467,575,1080,505,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,12434,1010,905,1335,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5201,1085,1270,185,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4878,1020,1175,155,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,13014,330,265,1375,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,500,635,135,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,12599,530,670,1580,6,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10844,1135,1355,1660,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12898,135,1140,1005,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,780,950,170,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7198,780,90,750,2,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4963,905,1220,315,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,12649,1015,1185,170,4,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,17267,480,930,450,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12373,425,1140,715,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13502,700,45,785,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11622,690,1130,440,3,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5515,1340,40,140,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,9314,1225,865,1080,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11789,620,1140,520,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,1200,1370,170,5,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10467,795,565,1210,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7408,780,1260,480,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7480,365,565,1640,5,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,1340,40,140,2,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,3543,1065,1205,140,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,9103,685,1140,455,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,845,1190,345,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,1200,1370,170,6,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8529,390,605,1655,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7931,850,1030,180,6,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9663,1135,560,865,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10368,580,1140,560,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10151,720,1310,590,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3543,1065,1205,140,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,7530,1140,90,390,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6805,895,1350,455,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3419,465,640,175,1,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7120,1435,165,170,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14151,1020,655,1075,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3100,380,460,80,4,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12121,1020,865,1285,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2017,345,435,90,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,2647,345,435,90,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,6147,1025,1345,320,2,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,14237,1105,265,600,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13044,1270,560,730,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15554,135,1140,1005,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4423,570,740,170,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,8372,1260,460,640,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,1200,1415,1655,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9555,1020,1130,1550,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,8839,1035,565,970,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10151,720,1110,1830,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11432,565,335,1210,6,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4319,570,740,170,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,9626,720,1110,1830,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10623,1050,1225,1615,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,9564,660,855,195,3,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14781,845,1245,400,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,500,680,180,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5684,1050,90,480,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14388,345,560,1655,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5515,570,740,170,3,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,12692,1225,1325,1540,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9314,575,1150,575,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3873,1030,1180,150,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4807,1340,40,140,6,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,14848,540,1155,615,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6171,305,730,425,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1965,795,885,90,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,10539,575,1265,690,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4483,670,835,165,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8371,360,1155,795,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15764,835,265,870,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,990,1415,425,6,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4423,240,410,170,4,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4878,585,755,170,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2227,795,885,90,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,10844,990,1095,1545,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4107,1195,1345,150,2,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11262,430,650,1660,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,10262,840,755,1355,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4544,915,1090,175,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6144,1135,1320,185,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5706,465,640,175,4,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5853,350,740,390,4,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10118,390,1250,860,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,14687,565,325,1200,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,9254,690,1155,465,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10368,580,265,1125,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14571,845,1245,400,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,915,1090,175,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6093,400,1260,860,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16023,480,1260,780,5,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3597,885,1025,140,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,8824,390,1405,1015,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7060,120,465,345,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14231,835,555,1160,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4544,1135,1320,185,2,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,16289,905,1130,1665,5,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6565,610,775,165,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3597,885,1025,140,4,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,7480,1240,565,765,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9922,1020,645,1065,6,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,7229,1065,1245,180,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,14300,1200,755,995,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12242,135,265,1570,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10678,685,1140,455,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9450,480,1260,780,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4174,1285,5,160,5,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4544,430,610,180,5,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5386,1055,1335,280,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
